,IsCanceled
13941,0
13942,1
13943,1
13944,1
13945,1
13946,1
13947,1
13948,0
13950,1
13951,1
13952,1
13953,1
13954,1
13955,1
13956,1
13957,1
13958,1
13959,1
13960,1
13961,1
13962,1
13963,1
13964,1
13966,1
13967,1
13968,1
13969,1
13970,1
13971,1
13972,1
13973,1
13974,1
13975,1
13976,1
13991,0
13992,1
14008,1
14009,1
14026,1
14034,1
14035,0
14036,1
14037,1
14038,1
14039,1
14040,1
14042,1
14043,1
14046,1
14047,1
14052,0
14053,1
14062,0
14071,0
14076,1
14077,1
14078,0
14080,0
14085,1
14086,1
14087,1
14088,1
14089,1
14090,1
14091,1
14092,1
14094,1
14095,1
14097,1
14098,1
14100,1
14102,1
14103,0
14104,1
14105,1
14106,1
14107,1
14108,1
14109,1
14110,1
14111,1
14112,1
14113,1
14114,1
14115,1
14116,1
14117,1
14118,1
14119,1
14120,1
14121,1
14122,1
14124,1
14125,1
14126,1
14127,1
14128,1
14129,1
14130,1
14131,1
14132,1
14133,1
14134,1
14135,1
14136,1
14138,1
14139,1
14140,1
14141,1
14142,1
14143,1
14145,1
14146,1
14147,1
14148,0
14149,1
14150,1
14151,1
14152,1
14153,1
14154,1
14155,1
14157,1
14158,1
14159,1
14160,0
14161,1
14162,1
14163,1
14164,1
14165,1
14166,0
14167,0
14168,0
14169,1
14170,1
14171,0
14172,1
14173,1
14174,1
14175,1
14176,1
14177,1
14178,1
14179,1
14180,1
14181,1
14182,1
14183,1
14184,0
14185,1
14186,1
14187,0
14188,1
14189,1
14190,1
14191,1
14193,1
14195,1
14196,1
14197,0
14198,0
14199,1
14200,1
14202,1
14216,1
14217,1
14218,1
14219,1
14220,1
14221,1
14222,1
14223,1
14224,1
14225,1
14226,1
14227,1
14228,1
14229,1
14231,1
14232,1
14233,1
14234,1
14235,1
14236,1
14237,1
14238,1
14240,1
14241,1
14242,1
14243,1
14244,1
14245,1
14246,0
14247,1
14248,1
14249,0
14250,1
14251,1
14252,1
14253,1
14254,0
14256,0
14257,1
14258,0
14259,0
14260,1
14261,1
14262,1
14263,1
14264,1
14265,1
14266,1
14267,1
14268,1
14269,1
14270,1
14271,1
14272,1
14273,1
14274,1
14275,1
14276,1
14277,1
14278,1
14279,1
14280,1
14281,1
14282,1
14283,1
14284,1
14285,1
14286,0
14287,1
14288,1
14289,1
14291,1
14302,1
14303,1
14311,1
14321,1
14325,1
14326,1
14327,1
14328,1
14329,1
14330,1
14332,1
14334,1
14336,1
14337,1
14338,1
14339,1
14340,1
14341,1
14342,1
14343,1
14344,1
14345,1
14346,0
14347,0
14348,1
14349,1
14350,0
14352,1
14353,1
14354,1
14355,1
14356,1
14357,1
14367,1
14368,1
14369,1
14371,1
14372,1
14374,1
14375,1
14376,1
14377,1
14378,1
14379,1
14380,1
14382,1
14383,1
14384,1
14385,1
14386,1
14387,1
14388,1
14389,1
14390,1
14392,1
14393,1
14394,1
14395,1
14396,0
14397,1
14398,0
14399,0
14401,1
14402,1
14403,1
14404,1
14405,1
14406,0
14409,1
14410,1
14411,1
14412,0
14413,1
14414,1
14415,0
14416,1
14417,1
14418,1
14420,1
14422,1
14423,1
14424,1
14425,1
14426,1
14427,1
14428,1
14430,1
14432,1
14433,1
14434,1
14435,1
14436,1
14438,1
14439,1
14440,1
14441,1
14442,1
14443,1
14444,1
14445,1
14446,1
14447,1
14448,1
14449,1
14450,1
14451,1
14452,1
14453,1
14454,1
14455,0
14456,1
14457,1
14458,1
14459,1
14460,1
14461,1
14462,0
14463,1
14465,1
14466,1
14467,1
14468,1
14469,1
14470,1
14471,1
14472,1
14473,1
14474,1
14475,1
14476,1
14479,1
14480,1
14481,1
14482,1
14483,1
14484,1
14485,1
14487,1
14490,1
14491,1
14492,1
14493,1
14503,1
14513,1
14514,1
14519,1
14521,1
14522,1
14523,1
14524,1
14525,1
14526,0
14527,1
14528,1
14529,0
14531,0
14532,1
14533,0
14534,1
14535,0
14536,1
14538,1
14541,1
14542,1
14554,1
14560,0
14564,1
14565,0
14566,1
14575,1
14576,1
14577,1
14578,1
14581,1
14582,0
14583,1
14584,1
14585,0
14586,1
14587,1
14588,1
14590,1
14591,1
14597,1
14599,1
14601,1
14603,1
14606,1
14607,1
14608,1
14609,1
14610,1
14611,1
14612,1
14613,1
14614,1
14616,1
14617,1
14618,1
14619,1
14621,1
14622,1
14623,1
14626,0
14627,0
14628,1
14629,1
14630,1
14631,1
14632,1
14633,1
14634,1
14635,1
14636,1
14637,1
14638,1
14639,1
14640,1
14641,1
14642,1
14643,0
14644,0
14645,1
14646,1
14647,1
14648,1
14649,1
14650,1
14651,1
14652,1
14653,1
14654,1
14655,1
14656,1
14657,1
14658,1
14659,1
14660,0
14661,1
14662,1
14663,1
14664,1
14665,1
14666,1
14667,1
14668,1
14669,0
14670,1
14671,1
14672,1
14673,1
14674,1
14675,1
14676,1
14677,1
14678,1
14679,1
14680,1
14681,1
14682,1
14683,1
14684,1
14685,1
14686,1
14687,1
14688,1
14690,1
14691,1
14692,1
14693,1
14694,1
14695,1
14696,1
14697,0
14698,1
14699,1
14700,0
14701,1
14702,1
14704,1
14705,1
14706,1
14707,1
14708,1
14709,1
14710,1
14711,1
14712,1
14713,1
14714,1
14715,1
14716,1
14717,1
14718,1
14719,1
14720,1
14721,1
14722,1
14724,1
14725,1
14726,1
14727,0
14728,1
14729,1
14730,1
14731,1
14733,1
14734,1
14749,1
14752,1
14758,1
14760,1
14761,1
14764,1
14765,1
14766,1
14767,1
14769,1
14770,1
14771,1
14772,1
14773,1
14774,1
14775,1
14777,1
14779,1
14786,0
14789,1
14790,1
14795,1
14797,1
14811,0
14816,1
14817,1
14818,1
14819,1
14820,0
14821,1
14822,1
14823,0
14824,0
14825,0
14826,1
14827,0
14828,1
14829,1
14831,1
14832,1
14833,1
14834,1
14835,1
14836,1
14837,0
14838,1
14839,0
14840,0
14841,1
14842,0
14843,1
14844,0
14845,1
14846,1
14847,1
14851,1
14854,1
14855,1
14856,1
14857,1
14859,1
14863,1
14866,1
14868,1
14869,1
14870,1
14871,1
14872,1
14873,1
14874,1
14875,1
14876,1
14877,1
14879,1
14880,1
14881,1
14882,1
14883,1
14884,1
14885,1
14886,1
14888,1
14889,1
14890,1
14891,1
14892,1
14893,1
14894,1
14895,1
14897,1
14898,1
14899,0
14900,1
14901,1
14902,0
14903,1
14904,1
14905,1
14906,1
14908,1
14909,1
14910,1
14911,1
14912,1
14913,1
14914,1
14915,1
14916,1
14917,1
14918,1
14919,1
14920,1
14921,1
14922,1
14923,1
14924,1
14925,1
14926,1
14927,1
14928,1
14929,1
14930,1
14931,1
14932,1
14933,1
14934,1
14935,1
14937,1
14938,1
14939,1
14940,1
14941,1
14942,1
14943,1
14944,1
14945,1
14946,1
14947,1
14948,1
14950,1
14951,0
14952,1
14953,1
14954,1
14955,0
14956,1
14957,1
14958,1
14959,1
14960,1
14961,1
14963,1
14964,1
14965,1
14966,0
14967,0
14968,1
14969,1
14970,1
14971,1
14972,1
14973,1
14974,1
14976,1
14977,1
14978,1
14979,1
14980,1
14981,1
14982,1
14983,1
14984,1
14985,1
14986,1
14987,1
14988,1
14989,1
14990,1
14992,1
14994,1
14995,1
15000,1
15012,1
15019,0
15027,1
15029,1
15030,1
15031,1
15032,1
15033,1
15034,1
15035,1
15036,1
15038,1
15039,1
15040,1
15041,1
15042,1
15043,1
15044,1
15045,1
15046,1
15047,1
15048,1
15049,1
15050,1
15051,1
15052,1
15053,1
15054,1
15055,1
15056,1
15058,1
15059,0
15060,1
15061,1
15063,1
15064,1
15065,1
15067,1
15069,1
15070,1
15071,1
15072,1
15073,1
15074,1
15075,1
15076,1
15077,1
15078,1
15079,1
15081,0
15082,1
15083,1
15084,1
15085,1
15086,1
15087,1
15088,1
15089,0
15090,1
15091,1
15092,1
15093,1
15094,1
15095,1
15096,1
15097,1
15098,1
15099,1
15100,1
15101,1
15102,1
15103,1
15104,1
15105,1
15106,1
15108,1
15111,1
15112,1
15113,0
15114,0
15115,0
15116,1
15118,1
15119,1
15120,1
15121,1
15122,1
15124,1
15125,1
15126,1
15127,1
15128,0
15129,1
15130,1
15131,1
15132,1
15133,1
15134,1
15135,1
15136,1
15137,0
15138,1
15139,0
15140,1
15141,0
15142,0
15144,1
15145,1
15146,1
15147,1
15148,1
15149,1
15150,1
15151,1
15152,1
15153,1
15154,1
15155,1
15156,1
15157,1
15158,1
15159,1
15160,0
15161,1
15162,1
15163,1
15164,1
15166,1
15167,1
15168,1
15169,1
15170,1
15171,1
15172,1
15173,1
15174,1
15176,1
15177,1
15178,1
15179,1
15180,1
15181,1
15182,1
15183,1
15184,1
15185,1
15186,1
15187,1
15188,1
15189,1
15190,1
15191,1
15192,0
15193,1
15194,1
15195,1
15196,1
15197,1
15198,1
15199,1
15200,1
15201,1
15202,1
15203,1
15204,1
15205,1
15206,1
15207,1
15210,1
15211,1
15212,1
15213,1
15214,0
15215,1
15216,1
15217,1
15218,1
15219,1
15220,1
15221,1
15222,1
15223,1
15224,1
15225,1
15226,1
15227,1
15228,1
15229,1
15233,1
15237,1
15238,1
15241,1
15244,1
15253,1
15258,1
15259,1
15260,1
15261,0
15262,1
15263,1
15264,1
15265,1
15267,1
15268,1
15269,1
15270,1
15271,1
15272,1
15273,0
15274,0
15276,1
15277,1
15283,1
15288,1
15296,1
15310,1
15311,1
15312,1
15313,1
15314,1
15315,1
15316,1
15317,1
15318,1
15320,1
15321,1
15322,1
15325,1
15332,0
15333,1
15334,1
15335,1
15336,1
15337,1
15339,1
15340,1
15341,1
15342,1
15343,1
15344,1
15345,0
15346,1
15347,1
15348,0
15349,1
15350,1
15351,1
15352,1
15353,1
15354,1
15355,1
15356,1
15357,1
15358,1
15359,1
15360,1
15361,1
15362,1
15364,1
15365,1
15366,1
15368,1
15373,1
15374,1
15378,1
15379,1
15381,1
15382,1
15383,1
15385,1
15395,1
15396,1
15397,1
15398,1
15399,1
15400,1
15401,1
15402,1
15403,1
15405,0
15406,1
15407,1
15408,1
15409,1
15410,1
15411,1
15412,1
15413,1
15415,1
15416,1
15417,1
15418,1
15419,1
15420,1
15421,1
15422,1
15423,1
15424,1
15425,1
15426,1
15427,1
15428,1
15429,1
15430,1
15431,1
15432,1
15433,1
15434,1
15435,1
15436,1
15437,1
15438,1
15439,1
15440,1
15441,1
15442,1
15443,1
15444,1
15445,0
15446,0
15448,1
15449,1
15450,1
15451,1
15452,1
15453,1
15455,1
15456,1
15457,1
15458,1
15459,1
15460,1
15461,1
15462,1
15464,1
15465,1
15466,1
15467,1
15469,1
15470,1
15471,1
15472,1
15473,1
15474,1
15475,1
15476,1
15477,1
15478,1
15479,1
15480,1
15481,1
15482,1
15483,1
15484,1
15485,1
15486,1
15487,1
15488,1
15489,1
15490,1
15491,1
15492,1
15493,1
15494,1
15495,1
15496,1
15497,1
15498,1
15499,0
15500,1
15501,1
15502,1
15503,1
15504,1
15506,1
15507,1
15508,1
15509,1
15510,1
15511,1
15512,1
15513,1
15514,1
15515,1
15516,1
15517,1
15518,1
15519,1
15520,1
15521,1
15522,1
15523,1
15524,1
15525,1
15526,1
15527,1
15528,1
15529,1
15530,1
15532,1
15533,1
15534,1
15535,1
15536,1
15538,1
15539,1
15540,1
15541,1
15542,1
15543,1
15544,1
15545,1
15546,1
15547,1
15548,1
15549,1
15550,1
15551,1
15552,1
15553,1
15554,1
15555,1
15556,1
15557,1
15558,1
15560,1
15565,1
15569,1
15582,1
15593,1
15594,1
15601,1
15602,0
15603,1
15604,1
15606,1
15607,1
15608,1
15609,1
15611,1
15612,1
15613,1
15614,1
15616,1
15617,1
15618,1
15619,1
15621,1
15628,1
15632,1
15634,1
15639,1
15642,1
15644,1
15645,1
15646,1
15647,1
15649,1
15650,1
15651,1
15654,1
15655,1
15656,1
15657,1
15658,1
15659,1
15660,1
15662,1
15664,1
15666,1
15667,1
15671,1
15672,1
15675,1
15677,1
15678,1
15679,1
15680,1
15681,1
15683,1
15684,1
15686,1
15687,1
15688,1
15689,1
15691,1
15693,1
15694,1
15696,1
15697,1
15698,1
15699,1
15700,1
15701,1
15702,1
15703,1
15704,1
15705,1
15706,1
15707,1
15708,1
15709,1
15710,1
15711,1
15712,1
15714,1
15715,1
15716,1
15718,1
15719,1
15721,1
15722,1
15724,1
15727,1
15728,1
15730,1
15731,1
15732,0
15733,1
15734,1
15735,1
15736,1
15737,1
15738,1
15739,1
15740,0
15741,1
15742,1
15743,1
15744,0
15745,1
15746,1
15747,1
15748,1
15750,1
15751,1
15752,1
15753,1
15754,1
15755,1
15756,1
15758,1
15759,1
15760,1
15761,1
15762,1
15763,1
15764,1
15765,1
15766,1
15767,1
15768,1
15770,1
15771,1
15772,1
15773,1
15774,1
15775,1
15776,1
15777,1
15778,1
15779,1
15780,1
15781,1
15782,0
15784,1
15786,1
15787,1
15788,1
15789,1
15790,1
15791,1
15792,1
15793,1
15794,1
15795,1
15796,1
15797,1
15798,1
15799,1
15800,1
15801,1
15802,1
15803,1
15805,1
15806,1
15807,1
15808,1
15809,1
15810,1
15811,1
15813,1
15814,1
15815,1
15816,1
15817,1
15818,1
15819,1
15820,1
15822,1
15823,1
15824,1
15825,1
15826,1
15827,1
15828,1
15830,1
15831,1
15832,1
15833,1
15834,1
15835,1
15836,1
15837,1
15838,1
15839,1
15840,1
15841,1
15842,1
15843,1
15844,1
15845,1
15846,1
15847,1
15848,1
15850,1
15852,1
15857,1
15858,1
15859,1
15860,1
15861,1
15862,1
15863,1
15865,1
15866,1
15867,1
15868,1
15869,1
15870,1
15871,1
15872,1
15886,1
15899,1
15906,1
15907,1
15908,1
15909,1
15910,1
15911,1
15912,1
15913,1
15914,1
15915,1
15916,1
15917,1
15918,1
15919,1
15920,1
15921,1
15922,1
15923,1
15924,1
15925,1
15926,1
15927,1
15928,1
15929,1
15930,1
15931,1
15932,1
15933,1
15934,1
15935,1
15936,1
15937,1
15938,1
15939,1
15940,1
15941,1
15942,1
15943,1
15944,1
15945,1
15946,1
15947,1
15948,1
15949,1
15950,0
15951,1
15952,1
15953,1
15954,1
15955,0
15956,1
15957,1
15958,1
15959,1
15960,1
15961,1
15963,1
15964,1
15965,1
15966,1
15969,1
15972,1
15975,1
15976,1
15980,1
15981,1
15982,1
15983,1
15984,1
15985,1
15986,1
15987,1
15990,1
15991,1
15993,1
15994,1
15995,1
15996,1
15997,1
15998,1
15999,1
16000,1
16001,1
16002,1
16003,1
16004,1
16005,1
16006,1
16007,1
16008,1
16009,1
16010,1
16011,1
16012,1
16014,1
16015,1
16016,1
16018,1
16019,1
16020,1
16021,1
16022,1
16023,1
16024,1
16025,1
16026,1
16027,1
16030,1
16031,1
16032,1
16033,1
16034,1
16035,1
16036,1
16037,1
16038,1
16039,1
16040,1
16041,1
16042,1
16043,1
16044,1
16045,1
16046,1
16047,1
16048,1
16049,1
16050,1
16051,1
16052,1
16053,1
16054,1
16055,1
16056,1
16057,1
16058,1
16059,1
16060,1
16061,1
16062,1
16063,1
16064,1
16065,1
16066,1
16067,1
16068,1
16069,1
16070,1
16071,1
16072,1
16073,1
16074,1
16076,1
16077,1
16078,1
16079,1
16080,1
16081,1
16082,1
16084,1
16085,1
16086,1
16087,1
16088,1
16089,1
16090,1
16091,1
16092,1
16093,1
16094,1
16095,1
16096,1
16097,1
16098,1
16099,1
16100,1
16101,1
16102,1
16103,1
16104,1
16105,1
16106,1
16107,1
16109,1
16110,1
16111,1
16112,1
16113,1
16114,1
16115,1
16116,1
16117,1
16118,1
16119,1
16120,1
16121,0
16127,1
16129,0
16130,1
16131,1
16132,1
16133,1
16134,1
16137,1
16144,1
16151,1
16152,1
16164,1
16171,1
16172,1
16173,1
16174,1
16175,1
16176,1
16177,1
16178,1
16179,1
16180,1
16181,1
16182,1
16183,1
16184,1
16185,1
16186,0
16187,1
16189,1
16190,1
16191,1
16192,1
16193,1
16194,1
16195,1
16196,0
16197,1
16198,1
16199,1
16200,1
16202,1
16204,1
16205,1
16206,1
16207,1
16210,1
16212,1
16217,1
16218,1
16221,1
16223,1
16225,1
16226,1
16227,1
16228,1
16229,1
16230,1
16231,1
16232,1
16233,1
16234,1
16235,1
16236,1
16237,1
16238,1
16239,1
16240,0
16241,0
16243,1
16245,1
16246,1
16249,1
16250,1
16253,1
16254,1
16255,1
16256,1
16257,0
16259,1
16273,1
16281,1
16287,1
16290,1
16291,1
16294,1
16295,1
16296,1
16297,1
16298,0
16299,1
16300,1
16301,1
16302,1
16303,1
16304,1
16305,1
16306,1
16308,1
16309,1
16310,1
16311,1
16312,1
16313,1
16314,1
16315,1
16316,1
16317,1
16318,1
16319,1
16320,1
16321,1
16323,1
16324,1
16325,1
16326,1
16327,1
16328,1
16329,1
16330,1
16331,1
16332,1
16333,1
16334,1
16335,1
16336,1
16337,1
16338,1
16339,1
16340,1
16341,1
16342,1
16343,1
16344,1
16345,1
16346,1
16347,1
16348,1
16350,1
16351,1
16352,1
16353,1
16354,1
16355,1
16356,1
16357,1
16358,1
16359,1
16360,1
16361,1
16362,1
16363,1
16364,1
16365,1
16366,1
16369,1
16370,1
16371,1
16372,1
16373,1
16374,1
16375,1
16376,1
16381,1
16382,1
16383,1
16384,1
16385,1
16386,0
16387,1
16388,1
16389,1
16390,1
16398,1
16399,1
16400,1
16401,1
16402,1
16403,1
16404,1
16405,1
16406,1
16407,1
16408,1
16409,1
16411,1
16412,1
16413,1
16414,1
16415,1
16416,1
16417,1
16418,1
16420,1
16423,1
16431,1
16437,1
16438,1
16449,1
16455,1
16460,1
16472,1
16473,1
16477,1
16478,1
16481,1
16484,1
16486,1
16487,1
16489,1
16492,0
16493,1
16494,1
16496,1
16507,1
16512,1
16515,1
16516,1
16517,1
16518,1
16519,1
16520,1
16522,1
16523,1
16524,1
16525,1
16526,1
16527,1
16528,1
16533,1
16534,1
16535,1
16541,1
16554,1
16560,1
16561,1
16562,1
16567,1
16568,1
16572,1
16584,1
16597,1
16610,1
16613,1
16618,1
16619,1
16620,1
16621,1
16622,1
16623,1
16624,1
16625,1
16626,1
16627,1
16628,1
16629,1
16630,1
16631,1
16632,1
16633,1
16634,1
16635,1
16637,1
16638,1
16639,1
16640,1
16641,1
16642,1
16643,1
16644,1
16645,1
16646,1
16647,1
16648,1
16649,1
16650,1
16651,1
16652,1
16653,1
16654,1
16655,1
16656,1
16658,1
16659,1
16660,1
16661,1
16662,1
16663,1
16664,1
16665,1
16666,1
16667,1
16668,1
16669,1
16670,1
16673,1
16674,1
16675,1
16676,1
16677,1
16679,1
16680,1
16681,1
16682,1
16683,1
16684,1
16685,1
16686,1
16687,1
16689,1
16690,1
16691,1
16693,1
16694,1
16695,0
16696,1
16697,1
16698,1
16699,1
16700,1
16701,1
16702,1
16703,1
16704,0
16705,1
16706,1
16707,1
16708,1
16709,1
16710,0
16711,1
16712,1
16713,1
16714,1
16716,1
16720,1
16723,1
16725,1
16726,1
16730,1
16735,1
16737,1
16738,1
16739,1
16740,1
16741,1
16743,1
16744,1
16745,1
16746,0
16747,1
16748,1
16749,1
16750,1
16751,1
16752,1
16753,1
16754,1
16755,1
16756,1
16760,1
16761,1
16765,1
16766,1
16767,1
16768,1
16775,1
16779,1
16780,1
16806,1
16814,1
16815,1
16816,1
16817,1
16831,1
16844,1
16845,1
16850,1
16859,1
16860,1
16861,1
16862,1
16863,1
16864,1
16865,1
16866,0
16868,1
16869,1
16870,1
16871,1
16872,1
16873,1
16874,1
16875,1
16876,1
16877,1
16878,1
16879,1
16881,1
16882,1
16883,1
16884,1
16885,1
16886,1
16887,1
16891,1
16892,1
16893,1
16895,1
16896,1
16897,1
16899,0
16900,0
16902,1
16911,1
16917,1
16918,1
16925,1
16926,1
16927,1
16928,1
16931,1
16947,1
16948,1
16968,1
16976,1
16977,1
16978,1
16979,1
16980,1
16981,1
16982,1
16983,1
16984,1
16985,1
16986,1
16993,1
16994,1
16997,1
16998,1
17000,1
17002,1
17004,1
17005,1
17006,1
17007,1
17008,1
17009,1
17011,1
17012,1
17014,1
17015,1
17016,1
17017,1
17019,1
17020,1
17021,1
17023,1
17024,1
17025,1
17026,1
17027,1
17028,1
17029,1
17030,1
17031,1
17032,1
17033,1
17034,1
17035,1
17036,1
17037,1
17038,1
17039,1
17040,1
17042,1
17043,1
17046,1
17048,1
17049,1
17050,1
17051,1
17053,1
17054,1
17071,1
17072,1
17092,1
17093,1
17094,1
17095,1
17097,1
17098,0
17099,1
17100,1
17101,1
17102,1
17103,1
17104,1
17105,1
17109,1
17110,1
17112,1
17114,1
17115,1
17116,1
17117,1
17118,1
17119,1
17120,1
17121,1
17122,1
17124,1
17126,1
17127,1
17128,1
17129,1
17130,1
17132,1
17135,1
17137,1
17138,1
17139,1
17140,1
17141,1
17142,1
17143,1
17144,1
17145,1
17146,1
17147,1
17148,1
17149,1
17151,1
17152,1
17153,1
17154,1
17157,1
17158,1
17159,1
17160,1
17161,1
17162,1
17163,1
17164,1
17167,1
17187,1
17189,1
17200,1
17201,1
17202,1
17203,1
17204,1
17205,1
17206,1
17207,1
17211,1
17213,1
17218,1
17219,1
17220,1
17221,1
17222,1
17223,1
17224,1
17225,1
17226,1
17227,1
17228,1
17229,1
17230,1
17231,1
17232,1
17233,0
17234,0
17235,0
17236,0
17237,0
17240,1
17241,1
17242,1
17243,1
17244,1
17247,0
17250,1
17251,1
17255,1
17260,1
17264,0
17265,1
17267,1
17268,1
17269,0
17270,1
17271,1
17272,1
17274,1
17275,1
17276,1
17277,1
17284,1
17285,1
17293,1
17298,1
17303,1
17305,1
17306,1
17308,1
17309,1
17310,1
17311,1
17312,1
17313,1
17314,1
17315,1
17316,1
17318,1
17319,1
17320,1
17321,1
17322,1
17323,1
17324,1
17325,1
17326,1
17327,1
17328,1
17329,1
17330,1
17331,1
17332,1
17333,1
17334,1
17335,1
17336,1
17337,1
17338,1
17339,1
17340,1
17341,1
17342,1
17343,1
17344,1
17345,1
17346,1
17347,1
17348,1
17349,1
17350,1
17352,1
17353,1
17355,1
17356,1
17357,1
17358,1
17360,1
17361,1
17364,1
17367,1
17370,1
17371,0
17373,0
17375,1
17379,1
17383,1
17386,1
17389,1
17397,0
17413,1
17416,1
17429,0
17431,1
17442,0
17448,1
17453,0
17458,1
17464,1
17465,1
17466,1
17469,1
17472,1
17473,1
17478,1
17483,1
17486,1
17487,1
17488,1
17489,1
17490,1
17491,1
17492,1
17493,1
17494,1
17495,0
17496,1
17498,1
17499,1
17500,1
17501,1
17502,1
17503,1
17504,1
17505,1
17506,1
17507,1
17508,1
17510,1
17511,1
17512,1
17513,1
17514,1
17515,1
17516,1
17517,1
17518,1
17519,1
17523,1
17526,1
17527,1
17528,1
17529,1
17530,1
17532,1
17533,1
17535,1
17536,1
17537,1
17538,1
17539,1
17540,1
17542,1
17545,1
17546,1
17547,1
17549,1
17550,1
17574,1
17576,1
17582,1
17583,1
17587,1
17590,1
17591,1
17592,1
17594,1
17595,1
17596,1
17599,1
17601,1
17604,1
17609,1
17610,1
17611,1
17612,1
17613,1
17618,1
17619,1
17620,1
17621,1
17623,1
17624,1
17627,1
17629,1
17630,1
17632,1
17633,1
17637,1
17642,1
17643,1
17647,0
17648,1
17658,0
17667,1
17670,1
17700,1
17711,1
17713,1
17714,1
17715,1
17716,1
17720,1
17725,1
17728,1
17729,1
17730,1
17731,1
17732,1
17733,1
17739,1
17747,1
17750,1
17755,1
17756,1
17757,1
17758,1
17760,1
17764,1
17773,1
17778,1
17786,1
17792,1
17793,1
17794,1
17795,1
17796,1
17797,1
17798,1
17799,1
17800,1
17801,1
17802,1
17803,1
17804,1
17805,1
17806,1
17807,1
17808,1
17809,1
17810,1
17811,1
17812,1
17813,1
17814,1
17815,1
17816,1
17817,1
17818,1
17819,1
17820,1
17821,1
17822,1
17823,1
17824,1
17825,1
17826,1
17827,1
17828,1
17829,1
17831,1
17832,1
17834,1
17835,1
17836,1
17837,1
17838,1
17839,1
17840,1
17841,1
17842,1
17843,1
17844,1
17845,1
17846,1
17847,1
17848,1
17849,1
17850,1
17851,1
17852,1
17853,1
17854,1
17855,1
17856,1
17858,1
17859,1
17864,1
17867,1
17868,1
17869,0
17870,1
17874,1
17876,1
17877,1
17878,0
17881,1
17884,0
17889,1
17890,1
17891,1
17892,1
17893,1
17894,1
17898,1
17899,1
17900,1
17901,1
17902,1
17903,1
17904,1
17906,1
17907,1
17908,1
17909,1
17910,1
17911,1
17912,1
17913,1
17914,1
17915,1
17916,1
17917,1
17918,1
17919,1
17920,1
17921,1
17922,1
17923,1
17924,1
17925,1
17926,1
17927,1
17928,1
17944,1
17945,1
17946,1
17947,1
17951,1
17954,1
17956,1
17957,1
17958,1
17962,1
17963,1
17971,1
17977,1
17978,1
17979,1
17980,1
17981,1
17982,1
17983,1
17984,1
17986,1
18006,1
18012,1
18015,1
18016,1
18017,1
18019,1
18020,1
18021,1
18032,1
18033,1
18039,1
18050,1
18055,1
18056,1
18057,1
18058,1
18059,1
18060,1
18061,1
18062,1
18063,1
18064,1
18066,1
18067,1
18068,1
18069,1
18070,1
18071,1
18072,1
18073,1
18074,1
18075,1
18076,1
18077,1
18078,1
18079,1
18081,1
18082,1
18083,1
18084,1
18085,1
18086,1
18087,1
18089,1
18090,1
18091,1
18092,1
18096,1
18102,1
18103,1
18105,1
18106,1
18109,1
18114,1
18115,1
18118,1
18120,1
18122,1
18124,1
18127,1
18128,1
18129,1
18130,1
18133,1
18134,1
18140,1
18141,1
18142,1
18143,1
18144,1
18145,1
18146,1
18147,1
18148,1
18149,1
18150,1
18151,1
18152,1
18153,1
18154,1
18155,1
18156,1
18157,1
18158,1
18159,1
18161,1
18162,1
18163,1
18164,1
18165,1
18166,1
18167,1
18168,1
18169,1
18170,1
18171,1
18173,1
18174,1
18175,1
18178,1
18181,1
18182,1
18183,1
18184,1
18185,1
18186,1
18187,1
18188,1
18189,1
18190,1
18191,1
18192,1
18193,1
18196,1
18199,1
18200,0
18201,1
18202,1
18203,1
18204,1
18207,1
18214,1
18216,1
18217,1
18226,1
18236,1
18239,1
18241,1
18242,1
18243,1
18244,1
18245,1
18246,1
18247,1
18248,1
18249,1
18250,1
18251,1
18252,1
18253,1
18254,1
18255,1
18256,1
18258,1
18259,1
18260,1
18261,1
18266,1
18267,1
18268,1
18269,1
18270,1
18271,1
18274,1
18275,1
18276,1
18277,1
18286,1
18287,1
18288,1
18292,1
18296,1
18297,1
18298,1
18299,1
18300,1
18301,1
18302,1
18303,1
18305,1
18307,1
18308,1
18309,1
18310,1
18311,1
18314,1
18315,1
18317,1
18324,1
18325,1
18327,1
18330,1
18374,1
18399,1
18403,1
18404,1
18407,1
18410,1
18411,1
18412,1
18413,1
18414,1
18416,1
18417,1
18418,1
18423,1
18434,1
18435,1
18463,1
18467,1
18508,1
18520,1
18521,1
18537,1
18562,1
18567,1
18568,1
18596,1
18608,1
18609,1
18610,1
18611,1
18613,1
18615,1
18628,1
18633,1
18649,1
18652,1
18653,1
18654,1
18655,1
18657,1
18658,1
18661,1
18663,1
18664,1
18665,1
18666,1
18667,1
18671,1
18672,1
18673,1
18675,1
18683,1
18685,1
18699,1
18700,1
18701,1
18702,1
18703,1
18704,1
18705,1
18706,1
18708,1
18718,1
18755,1
18761,1
18779,1
18780,1
18781,1
18782,1
18783,1
18784,1
18785,1
18786,1
18787,1
18788,1
18789,1
18791,1
18793,1
18794,1
18795,1
18796,1
18799,1
18800,1
18801,1
18802,1
18803,1
18805,1
18806,1
18807,1
18808,1
18809,1
18814,1
18815,1
18816,1
18817,1
18818,1
18819,1
18821,1
18822,1
18831,1
18833,1
18834,1
18841,1
18842,1
18843,1
18851,1
18858,1
18859,1
18860,1
18861,1
18862,1
18864,1
18865,1
18866,1
18867,1
18868,1
18869,1
